28463,parkinsons,0.4134,0.0053,-0.8865,0.5615,3.5645,1.1601,1.7196,1.8789,255,161,363,243,FULL_CONTACT,0.0000,0.0000,0.0000
28483,parkinsons,0.4158,0.0053,-0.8877,0.8423,0.8789,0.9404,1.8187,1.8782,259,163,363,227,FULL_CONTACT,0.0000,0.0000,0.0000
28503,parkinsons,0.4139,0.0051,-0.8907,1.2573,0.2441,0.8061,1.6406,1.8648,262,165,362,213,FULL_CONTACT,0.0000,0.0000,0.0000
28523,parkinsons,0.4150,0.0042,-0.8896,1.5015,-0.1465,0.7206,1.7259,1.8165,265,168,363,197,FULL_CONTACT,0.0000,0.0000,0.0000
28543,parkinsons,0.4139,0.0052,-0.8893,1.8188,-0.4272,0.7084,1.6766,1.8752,268,171,360,184,FULL_CONTACT,0.0000,0.0000,0.0000
28563,parkinsons,0.4147,0.0039,-0.8912,2.2705,-0.5249,0.7206,1.6726,1.7948,268,173,357,177,FULL_CONTACT,0.0000,0.0000,0.0000
28583,parkinsons,0.4169,0.0020,-0.8953,2.3437,-0.2808,0.7084,1.6898,1.6876,267,172,352,171,FULL_CONTACT,0.0000,0.0000,0.0000
28603,parkinsons,0.4229,0.0026,-0.9013,2.3926,-0.2441,0.5741,1.8534,1.7203,258,164,343,165,FULL_CONTACT,0.0000,0.0000,0.0000
28623,parkinsons,0.4238,0.0068,-0.9088,3.1006,-0.3662,0.5497,1.7202,1.9578,248,151,332,156,FULL_CONTACT,0.0000,0.0000,0.0000
28643,parkinsons,0.4243,0.0136,-0.9164,4.6021,-0.5127,0.6352,1.5621,2.3429,232,132,309,143,FULL_CONTACT,0.0000,0.0000,0.0000
28663,parkinsons,0.4187,0.0217,-0.9203,6.6772,-0.5371,1.2699,1.1799,2.8011,215,111,271,126,FULL_CONTACT,0.0000,0.0000,0.0000
28683,parkinsons,0.4109,0.0228,-0.9243,8.2397,0.3174,2.1000,0.6802,2.8600,196,91,208,96,FULL_CONTACT,0.0000,0.0000,0.0000
28703,parkinsons,0.4051,0.0231,-0.9304,9.0210,2.1606,2.9301,0.2403,2.8752,180,74,148,68,FULL_CONTACT,0.0000,0.0000,0.0000
28723,parkinsons,0.4018,0.0340,-0.9466,8.9355,4.4922,3.7480,-0.2954,3.4615,162,58,102,50,SWING,0.0000,0.0000,0.0000
28743,parkinsons,0.3666,0.0535,-0.9840,8.3008,8.4351,4.8710,-2.8726,4.4888,144,43,67,36,TOE_OFF,0.0000,0.0000,0.0000
28763,parkinsons,0.2815,0.1024,-1.0736,10.8521,14.3799,3.9677,-8.6504,6.8433,120,29,37,25,TOE_OFF,0.0000,0.0000,0.0000
28783,parkinsons,0.0876,0.1963,-1.2203,16.1865,13.9771,-4.4674,-19.2250,10.6859,98,18,35,27,TOE_OFF,0.0000,0.0000,0.0000
28803,parkinsons,-0.2309,0.2550,-1.3625,15.8325,5.8228,-20.8736,-32.7353,12.0228,81,14,34,28,TOE_OFF,0.0000,0.0000,0.0000
28823,parkinsons,-0.5748,0.2084,-1.4649,11.7554,-8.2520,-32.2384,-44.5095,9.1155,67,12,24,28,SWING,0.0000,0.0000,0.0000
28843,parkinsons,-0.8215,0.1148,-1.5210,5.8716,-29.1748,-29.8824,-51.5850,5.3693,59,15,16,27,SWING,0.0000,0.0000,0.0000
28863,parkinsons,-0.8662,0.0597,-1.4737,0.9033,-50.7935,-24.0108,-53.7044,3.5691,58,17,17,27,SWING,0.0000,0.0000,0.0000
28883,parkinsons,-0.6073,-0.0027,-1.2252,0.0244,-57.1899,-15.9664,-49.6469,1.4554,53,19,19,28,SWING,0.0000,0.0000,0.0000
28903,parkinsons,-0.1216,-0.0787,-0.9718,0.3784,-48.8892,-3.7716,-30.3882,-3.0221,48,18,21,29,SWING,0.0000,0.0000,0.0000
28923,parkinsons,0.4442,-0.0843,-0.6954,3.1860,-29.6875,1.3554,9.0977,-4.2600,45,17,26,31,SWING,0.0000,0.0000,0.0000
28943,parkinsons,0.9446,-0.0982,-0.3943,9.3872,-1.9409,-3.5274,43.4426,-3.9085,42,17,32,33,SWING,0.0000,0.0000,0.0000
28963,parkinsons,1.2755,-0.1807,-0.1270,15.2222,33.5571,-6.1153,56.8965,-6.4546,38,16,40,34,SWING,0.0000,0.0000,0.0000
28983,parkinsons,1.7147,-0.2754,-0.1624,22.6563,66.5649,1.1723,56.1595,-7.5133,43,17,48,34,SWING,0.0000,0.0000,0.0000
29003,parkinsons,1.7197,-0.2967,-0.2547,18.7988,50.6836,5.8354,53.9103,-8.1141,48,18,58,44,SWING,0.0000,0.0000,0.0000
29023,parkinsons,1.4017,-0.2691,-0.4655,13.6108,37.6709,11.0234,45.7352,-8.7548,51,28,63,59,FULL_CONTACT,0.0000,0.0000,0.0000
29043,parkinsons,1.1590,-0.1824,-0.6505,13.1836,21.4844,13.1840,36.4812,-6.2440,56,29,69,77,FULL_CONTACT,0.0000,0.0000,0.0000
29063,parkinsons,0.9699,-0.1326,-0.8939,11.0352,-0.4028,11.5361,23.7426,-4.1713,61,32,62,96,FULL_CONTACT,0.0000,0.0000,0.0000
29083,parkinsons,0.4653,-0.1099,-0.9845,-4.8828,-28.5889,3.9067,1.8795,-4.1952,65,43,53,118,FULL_CONTACT,0.0000,0.0000,0.0000
29103,parkinsons,0.2886,-0.0814,-0.9992,-6.0059,-14.3677,2.1855,-7.2201,-2.9064,71,54,43,135,FULL_CONTACT,0.0000,0.0000,0.0000
29123,parkinsons,0.3791,-0.0778,-0.9402,-0.8179,-7.3242,2.0268,-1.3910,-2.8175,77,57,31,144,FULL_CONTACT,0.0000,0.0000,0.0000
29143,parkinsons,0.4000,-0.0956,-0.9578,-2.7832,1.3794,0.7206,-0.7141,-3.6940,84,65,19,152,FULL_CONTACT,0.0000,0.0000,0.0000
29163,parkinsons,0.3892,-0.0749,-0.9328,-8.3984,6.0669,-1.0860,-0.6992,-2.6695,97,74,19,158,FULL_CONTACT,0.0000,0.0000,0.0000
29183,parkinsons,0.3953,-0.0432,-0.8912,-7.4951,7.2632,-1.4766,0.6150,-0.9692,110,75,20,163,FULL_CONTACT,0.0000,0.0000,0.0000
29203,parkinsons,0.4009,-0.0424,-0.8806,-5.0659,6.1157,-1.2691,1.1700,-0.9382,119,72,21,170,FULL_CONTACT,0.0000,0.0000,0.0000
29223,parkinsons,0.4107,-0.0432,-0.8762,-6.3232,3.0518,-1.3057,1.8062,-0.9856,130,72,22,178,FULL_CONTACT,0.0000,0.0000,0.0000
29243,parkinsons,0.4113,-0.0349,-0.8744,-5.9448,-2.4414,-1.1837,1.8916,-0.5007,140,75,22,190,FULL_CONTACT,0.0000,0.0000,0.0000
29263,parkinsons,0.4056,-0.0325,-0.8779,-5.2856,-9.2529,-1.1959,1.5006,-0.3574,145,79,23,210,FULL_CONTACT,0.0000,0.0000,0.0000
29283,parkinsons,0.3978,-0.0319,-0.8983,-4.7852,-13.8794,-1.3057,0.5894,-0.2875,146,81,24,227,FULL_CONTACT,0.0000,0.0000,0.0000
29303,parkinsons,0.3860,-0.0294,-0.9098,-3.4058,-13.9282,-1.4766,-0.3005,-0.1322,147,85,25,247,FULL_CONTACT,0.0000,0.0000,0.0000
29323,parkinsons,0.3775,-0.0271,-0.9154,-1.7212,-12.5732,-1.4400,-0.8756,0.0051,145,70,57,271,FULL_CONTACT,0.0000,0.0000,0.0000
29343,parkinsons,0.3707,-0.0289,-0.9171,-1.0620,-10.9253,-1.4400,-1.2826,-0.1053,147,74,90,291,FULL_CONTACT,0.0000,0.0000,0.0000
29363,parkinsons,0.3723,-0.0314,-0.9182,-0.2441,-7.1655,-1.3424,-1.2218,-0.2479,149,75,125,305,HEEL_STRIKE,0.0000,0.0000,0.0000
29383,parkinsons,0.3723,-0.0337,-0.9107,-0.6836,-3.3203,-1.4034,-1.0591,-0.3927,151,79,163,320,FULL_CONTACT,0.0000,0.0000,0.0000
29403,parkinsons,0.3762,-0.0325,-0.9042,-2.4536,-2.9907,-1.4522,-0.7029,-0.3303,152,85,203,336,FULL_CONTACT,0.0000,0.0000,0.0000
29423,parkinsons,0.3745,-0.0319,-0.9053,-4.1382,-3.0273,-1.5865,-0.8190,-0.2927,153,107,212,347,FULL_CONTACT,0.0000,0.0000,0.0000
29443,parkinsons,0.3735,-0.0281,-0.9050,-5.3711,-3.1494,-1.7208,-0.8632,-0.0727,151,108,224,361,FULL_CONTACT,0.0000,0.0000,0.0000
29463,parkinsons,0.3693,-0.0192,-0.9060,-5.6519,-3.2593,-1.7208,-1.1063,0.4449,147,111,236,379,FULL_CONTACT,0.0000,0.0000,0.0000
29483,parkinsons,0.3631,-0.0110,-0.9076,-4.7607,-3.0518,-1.5987,-1.4753,0.9247,144,105,250,397,FULL_CONTACT,0.0000,0.0000,0.0000
29503,parkinsons,0.3604,-0.0105,-0.9102,-3.3081,-2.1240,-1.3179,-1.6786,0.9542,144,108,261,407,FULL_CONTACT,0.0000,0.0000,0.0000
29523,parkinsons,0.3565,-0.0072,-0.9122,-2.6611,-0.9399,-0.8175,-1.9349,1.1472,150,108,272,417,FULL_CONTACT,0.0000,0.0000,0.0000
29543,parkinsons,0.3592,-0.0075,-0.9126,-2.1240,0.5005,-0.5367,-1.7958,1.1321,152,110,280,424,FULL_CONTACT,0.0000,0.0000,0.0000
29563,parkinsons,0.3594,-0.0067,-0.9118,-1.7578,1.5991,-0.1827,-1.7661,1.1790,156,109,287,427,FULL_CONTACT,0.0000,0.0000,0.0000
29583,parkinsons,0.3638,-0.0088,-0.9103,-1.6846,2.9663,0.3178,-1.4965,1.0578,158,115,290,427,FULL_CONTACT,0.0000,0.0000,0.0000
29603,parkinsons,0.3679,-0.0093,-0.9104,-2.4780,3.5645,0.6962,-1.2752,1.0273,165,113,295,428,FULL_CONTACT,0.0000,0.0000,0.0000
29623,parkinsons,0.3781,-0.0125,-0.9087,-2.4902,4.2114,0.8427,-0.6898,0.8396,163,114,298,426,FULL_CONTACT,0.0000,0.0000,0.0000
29643,parkinsons,0.3794,-0.0126,-0.9143,-2.0508,7.3730,1.0380,-0.7445,0.8381,165,114,301,424,FULL_CONTACT,0.0000,0.0000,0.0000
29663,parkinsons,0.3862,-0.0142,-0.9049,-1.9165,9.4360,1.1479,-0.1715,0.7412,166,118,303,423,FULL_CONTACT,0.0000,0.0000,0.0000
29683,parkinsons,0.3900,-0.0135,-0.9008,-1.7090,8.6548,1.2455,0.1303,0.7848,167,121,305,421,FULL_CONTACT,0.0000,0.0000,0.0000
29703,parkinsons,0.3915,-0.0137,-0.8989,-0.6836,8.2764,1.2577,0.2498,0.7668,165,123,304,417,FULL_CONTACT,0.0000,0.0000,0.0000
29723,parkinsons,0.3918,-0.0147,-0.8968,0.3418,7.2266,1.1479,0.3167,0.7081,164,124,303,413,FULL_CONTACT,0.0000,0.0000,0.0000
29743,parkinsons,0.3936,-0.0153,-0.8900,0.5493,3.2593,1.0746,0.5733,0.6717,163,128,301,409,FULL_CONTACT,0.0000,0.0000,0.0000
29763,parkinsons,0.3922,-0.0150,-0.8980,0.9766,0.4761,0.9526,0.3078,0.6936,164,129,300,402,FULL_CONTACT,0.0000,0.0000,0.0000
29783,parkinsons,0.3906,-0.0135,-0.8994,1.4160,0.0244,0.8061,0.1929,0.7826,166,126,300,394,FULL_CONTACT,0.0000,0.0000,0.0000
29803,parkinsons,0.3915,-0.0136,-0.8979,1.5503,-1.6602,0.6840,0.2783,0.7760,164,130,299,387,FULL_CONTACT,0.0000,0.0000,0.0000
29823,parkinsons,0.3924,-0.0133,-0.9043,2.1362,-3.1860,0.5986,0.1735,0.7966,161,132,297,374,FULL_CONTACT,0.0000,0.0000,0.0000
29843,parkinsons,0.3973,-0.0174,-0.9121,2.9297,-3.6743,0.3422,0.2548,0.5662,154,127,291,360,FULL_CONTACT,0.0000,0.0000,0.0000
29863,parkinsons,0.4024,-0.0163,-0.9223,3.1494,-4.9438,0.0004,0.2908,0.6429,145,119,277,335,FULL_CONTACT,0.0000,0.0000,0.0000
29883,parkinsons,0.3984,-0.0072,-0.9375,3.5400,-5.6885,-0.2193,-0.2574,1.1677,134,116,254,304,FULL_CONTACT,0.0000,0.0000,0.0000
29903,parkinsons,0.3885,0.0104,-0.9473,5.3467,-4.3091,0.0614,-0.9841,2.1492,121,98,202,259,FULL_CONTACT,0.0000,0.0000,0.0000
29923,parkinsons,0.3758,0.0233,-0.9439,7.5928,-4.2847,0.9159,-1.5777,2.8860,106,81,149,215,FULL_CONTACT,0.0000,0.0000,0.0000
29943,parkinsons,0.3686,0.0271,-0.9601,9.9976,-1.8188,2.1000,-2.2879,3.0821,93,63,109,167,FULL_CONTACT,0.0000,0.0000,0.0000
29963,parkinsons,0.3779,0.0069,-0.9695,11.7310,1.0376,2.9301,-1.9859,1.9491,80,46,76,124,FULL_CONTACT,0.0000,0.0000,0.0000
29983,parkinsons,0.3829,-0.0119,-0.9910,11.1694,2.2705,1.6362,-2.1582,0.9301,68,29,50,87,FULL_CONTACT,0.0000,0.0000,0.0000
30003,parkinsons,0.3241,-0.0024,-1.0619,5.2002,-0.8179,-5.1998,-6.3054,1.4478,61,17,53,64,FULL_CONTACT,0.0000,0.0000,0.0000
30023,parkinsons,0.1897,0.0500,-1.0869,-0.4639,-2.3926,-12.9879,-13.3917,4.1672,59,8,59,49,SWING,0.0000,0.0000,0.0000
30043,parkinsons,0.0372,0.0331,-1.1158,3.8330,-8.0688,-15.7222,-21.3711,3.2697,59,5,55,37,SWING,0.0000,0.0000,0.0000
30063,parkinsons,-0.1328,0.0039,-1.1647,7.2266,-14.6973,-14.5260,-29.7828,1.7621,60,5,50,34,SWING,0.0000,0.0000,0.0000
30083,parkinsons,-0.2930,0.0074,-1.1814,11.4746,-21.2524,-9.6676,-37.2073,1.9171,61,5,45,33,SWING,0.0000,0.0000,0.0000
30103,parkinsons,-0.3890,-0.0130,-1.1396,19.6777,-25.8545,-0.1217,-42.1275,0.9508,62,6,45,33,SWING,0.0000,0.0000,0.0000
30123,parkinsons,-0.4038,-0.0713,-1.1383,25.2563,-29.8218,7.7519,-42.7766,-1.8067,61,10,44,31,SWING,0.0000,0.0000,0.0000
30143,parkinsons,-0.3751,-0.0605,-1.1007,17.4438,-32.7637,8.1669,-42.0701,-1.4069,60,16,41,30,SWING,0.0000,0.0000,0.0000
30163,parkinsons,-0.3282,-0.0047,-0.9898,14.8071,-30.7373,4.5780,-41.6257,1.3125,58,20,40,29,SWING,0.0000,0.0000,0.0000
30183,parkinsons,-0.2277,-0.0135,-0.8951,14.3799,-22.7051,-0.2071,-37.5483,0.7310,57,26,39,28,SWING,0.0000,0.0000,0.0000
30203,parkinsons,-0.0083,-0.0414,-0.8244,9.0698,-9.3384,-6.2130,-23.8545,-1.3068,53,31,39,26,SWING,0.0000,0.0000,0.0000
30223,parkinsons,0.2714,-0.0369,-0.7090,1.0620,6.5186,-12.5606,-2.3605,-1.2119,47,30,38,26,SWING,0.0000,0.0000,0.0000
30243,parkinsons,0.5379,-0.0277,-0.5497,3.8818,27.1606,-7.9342,21.0625,-0.4933,43,28,36,27,SWING,0.0000,0.0000,0.0000
30263,parkinsons,0.8326,-0.0893,-0.4522,4.2480,48.1323,-6.9332,37.7493,-3.8115,40,27,39,29,SWING,0.0000,0.0000,0.0000
30283,parkinsons,1.2707,-0.1077,-0.3728,8.7280,77.8687,2.4540,49.7388,-3.0793,40,25,44,31,SWING,0.0000,0.0000,0.0000
30303,parkinsons,1.6230,-0.2188,-0.4455,7.0435,64.6362,4.4682,49.7147,-5.8388,42,23,49,42,SWING,0.0000,0.0000,0.0000
30323,parkinsons,1.3914,-0.1875,-0.5082,9.8999,45.9473,11.8656,45.4494,-5.6448,47,23,56,54,FULL_CONTACT,0.0000,0.0000,0.0000
30343,parkinsons,1.2132,-0.2312,-0.6939,1.1963,24.5483,9.0214,35.6370,-7.8230,50,30,64,67,FULL_CONTACT,0.0000,0.0000,0.0000
30363,parkinsons,0.9818,-0.1761,-0.8475,2.3926,9.4727,10.7914,25.3191,-6.1634,53,30,66,83,FULL_CONTACT,0.0000,0.0000,0.0000
30383,parkinsons,0.6199,-0.1885,-0.9743,-5.9204,-23.9624,3.4672,8.7103,-7.6997,54,36,67,99,FULL_CONTACT,0.0000,0.0000,0.0000
30403,parkinsons,0.2157,-0.0875,-0.9371,-6.3965,-15.7959,3.8212,-10.3732,-3.6322,56,45,67,108,FULL_CONTACT,0.0000,0.0000,0.0000
30423,parkinsons,0.3218,-0.1399,-0.9602,-6.0669,-5.7495,1.1479,-4.9338,-6.2937,59,48,69,114,FULL_CONTACT,0.0000,0.0000,0.0000
30443,parkinsons,0.3606,-0.1179,-0.9221,-0.5615,4.6509,0.1225,-2.0767,-5.2206,63,51,69,117,FULL_CONTACT,0.0000,0.0000,0.0000
30463,parkinsons,0.4098,-0.1362,-0.9045,-6.7505,5.1514,-1.5133,0.8553,-6.2416,66,60,71,115,FULL_CONTACT,0.0000,0.0000,0.0000
30483,parkinsons,0.4014,-0.1013,-0.8899,-8.6548,8.3740,-2.8682,0.8602,-4.3549,68,64,74,110,FULL_CONTACT,0.0000,0.0000,0.0000
30503,parkinsons,0.4050,-0.0780,-0.8800,-5.7983,7.7026,-2.5264,1.3496,-3.0335,68,65,76,106,FULL_CONTACT,0.0000,0.0000,0.0000
30523,parkinsons,0.4160,-0.0840,-0.8782,-4.4189,6.9580,-2.0992,1.9662,-3.3697,72,75,79,105,FULL_CONTACT,0.0000,0.0000,0.0000
30543,parkinsons,0.4193,-0.0776,-0.8704,-4.3457,3.0518,-1.6964,2.3520,-3.0231,73,76,82,106,FULL_CONTACT,0.0000,0.0000,0.0000
30563,parkinsons,0.4190,-0.0718,-0.8675,-3.4668,-2.7344,-1.0860,2.4235,-2.6924,78,79,85,111,FULL_CONTACT,0.0000,0.0000,0.0000
30583,parkinsons,0.4164,-0.0810,-0.8736,-2.2827,-7.3364,-0.6466,2.1078,-3.2135,85,80,88,119,FULL_CONTACT,0.0000,0.0000,0.0000
30603,parkinsons,0.4119,-0.0872,-0.8825,-2.5513,-9.8389,-0.6954,1.6343,-3.5439,93,83,92,128,FULL_CONTACT,0.0000,0.0000,0.0000
30623,parkinsons,0.4047,-0.0862,-0.8865,-2.6123,-10.3638,-0.8297,1.1526,-3.4851,98,81,79,132,FULL_CONTACT,0.0000,0.0000,0.0000
30643,parkinsons,0.3989,-0.0883,-0.8894,-2.8809,-10.0098,-1.0494,0.7725,-3.6034,109,80,65,139,FULL_CONTACT,0.0000,0.0000,0.0000
30663,parkinsons,0.3957,-0.0905,-0.8951,-3.1494,-7.8369,-1.3302,0.4599,-3.7120,115,79,52,143,FULL_CONTACT,0.0000,0.0000,0.0000
30683,parkinsons,0.3932,-0.0835,-0.8962,-3.7476,-4.9072,-1.4522,0.3163,-3.3094,122,77,37,151,FULL_CONTACT,0.0000,0.0000,0.0000
30703,parkinsons,0.3899,-0.0798,-0.8923,-4.3701,-2.9297,-1.3790,0.2393,-3.1126,128,76,21,158,FULL_CONTACT,0.0000,0.0000,0.0000
30723,parkinsons,0.3909,-0.0792,-0.8909,-5.1514,-2.3315,-1.3546,0.3293,-3.0812,139,78,22,168,FULL_CONTACT,0.0000,0.0000,0.0000
30743,parkinsons,0.3921,-0.0788,-0.8912,-6.5063,-1.8921,-1.5011,0.3876,-3.0589,144,76,23,174,FULL_CONTACT,0.0000,0.0000,0.0000
30763,parkinsons,0.3937,-0.0793,-0.8910,-8.0078,-1.8921,-1.8917,0.4735,-3.0870,148,77,23,186,FULL_CONTACT,0.0000,0.0000,0.0000
30783,parkinsons,0.3888,-0.0776,-0.8950,-9.6313,-1.3184,-2.4776,0.1223,-2.9762,156,82,52,196,FULL_CONTACT,0.0000,0.0000,0.0000
